
"Banco de M�xico"

"Sistemas de pago de bajo valor"
"Monto operado a trav�s de tarjetas"

"Fecha de consulta: 09/02/2026 05:57:40"

""

"Título","Total de monto operado a trav�s de tarjetas","Monto operado a través de tarjetas de débito","Monto operado a través de tarjetas de crédito","Total de monto operado a través de tarjetas en Agencias de Viajes","Monto operado a través de tarjetas de débito en Agencias de Viajes","Monto operado a través de tarjetas de crédito en Agencias de Viajes","Total de monto operado a través de tarjetas en Agregadores","Monto operado a través de tarjetas de débito en Agregadores","Monto operado a través de tarjetas de crédito en Agregadores","Total de monto operado a través de tarjetas en Aseguradoras","Monto operado a través de tarjetas de débito en Aseguradoras","Monto operado a través de tarjetas de crédito en Aseguradoras","Total de monto operado a través de tarjetas en Beneficencia","Monto operado a través de tarjetas de débito en Beneficencia","Monto operado a través de tarjetas de crédito en Beneficencia","Total de monto operado a trav�s de tarjetas en Colegios y Universidades","Monto operado a trav�s de tarjetas de d�bito en Colegios y Universidades","Monto operado a trav�s de tarjetas de cr�dito en Colegios y Universidades","Total de monto operado a trav�s de tarjetas en Comida R�pida","Monto operado a trav�s de tarjetas de d�bito en Comida R�pida","Monto operado a trav�s de tarjetas de cr�dito en Comida R�pida","Total de monto operado a trav�s de tarjetas en Educaci�n B�sica","Monto operado a trav�s de tarjetas de d�bito en Educaci�n B�sica","Monto operado a trav�s de tarjetas de cr�dito en Educaci�n B�sica","Total de monto operado a trav�s de tarjetas en Entretenimiento","Monto operado a trav�s de tarjetas de d�bito en Entretenimiento","Monto operado a trav�s de tarjetas de cr�dito en Entretenimiento","Total de monto operado a trav�s de tarjetas en Estacionamientos","Monto operado a trav�s de tarjetas de d�bito en Estacionamientos","Monto operado a trav�s de tarjetas de cr�dito en Estacionamientos","Total de monto operado a trav�s de tarjetas en Farmacias","Monto operado a trav�s de tarjetas de d�bito en Farmacias","Monto operado a trav�s de tarjetas de cr�dito en Farmacias","Total de monto operado a trav�s de tarjetas en Gasolineras","Monto operado a trav�s de tarjetas de d�bito en Gasolineras","Monto operado a trav�s de tarjetas de cr�dito en Gasolineras","Total de monto operado a trav�s de tarjetas en Gobierno","Monto operado a trav�s de tarjetas de d�bito en Gobierno","Monto operado a trav�s de tarjetas de cr�dito en Gobierno","Total de monto operado a trav�s de tarjetas en Grandes superficies","Monto operado a trav�s de tarjetas de d�bito en Grandes superficies","Monto operado a trav�s de tarjetas de cr�dito en Grandes superficies","Total de monto operado a trav�s de tarjetas en Guarder�as","Monto operado a trav�s de tarjetas de d�bito en Guarder�as","Monto operado a trav�s de tarjetas de cr�dito en Guarder�as","Total de monto operado a trav�s de tarjetas en Hospitales","Monto operado a trav�s de tarjetas de d�bito en Hospitales","Monto operado a trav�s de tarjetas de cr�dito en Hospitales","Total de monto operado a trav�s de tarjetas en Hoteles","Monto operado a trav�s de tarjetas de d�bito en Hoteles","Monto operado a trav�s de tarjetas de cr�dito en Hoteles","Total de monto operado a trav�s de tarjetas en Miscel�neos","Monto operado a trav�s de tarjetas de d�bito en Miscel�neos","Monto operado a trav�s de tarjetas de cr�dito en Miscel�neos","Total de monto operado a trav�s de tarjetas en M�dicos y dentistas","Monto operado a trav�s de tarjetas de d�bito en M�dicos y dentistas","Monto operado a trav�s de tarjetas de cr�dito en M�dicos y dentistas","Total de monto operado a trav�s de tarjetas en No definido","Monto operado a trav�s de tarjetas de d�bito en No definido","Monto operado a trav�s de tarjetas de cr�dito en No definido","Total de monto operado a trav�s de tarjetas en Otros","Monto operado a trav�s de tarjetas de d�bito en Otros","Monto operado a trav�s de tarjetas de cr�dito en Otros","Total de monto operado a trav�s de tarjetas en Peaje","Monto operado a trav�s de tarjetas de d�bito en Peaje","Monto operado a trav�s de tarjetas de cr�dito en Peaje","Total de monto operado a trav�s de tarjetas en Refacciones y ferreter�a","Monto operado a trav�s de tarjetas de d�bito en Refacciones y ferreter�a","Monto operado a trav�s de tarjetas de cr�dito en Refacciones y ferreter�a","Total de monto operado a trav�s de tarjetas en Renta de Autos","Monto operado a trav�s de tarjetas de d�bito en Renta de Autos","Monto operado a trav�s de tarjetas de cr�dito en Renta de Autos","Total de monto operado a trav�s de tarjetas en Restaurantes","Monto operado a trav�s de tarjetas de d�bito en Restaurantes","Monto operado a trav�s de tarjetas de cr�dito en Restaurantes","Total de monto operado a trav�s de tarjetas en Salones de belleza","Monto operado a trav�s de tarjetas de d�bito en Salones de belleza","Monto operado a trav�s de tarjetas de cr�dito en Salones de belleza","Total de monto operado a trav�s de tarjetas en Supermercados","Monto operado a trav�s de tarjetas de d�bito en Supermercados","Monto operado a trav�s de tarjetas de cr�dito en Supermercados","Total de monto operado a trav�s de tarjetas en Telecomunicaciones","Monto operado a trav�s de tarjetas de d�bito en Telecomunicaciones","Monto operado a trav�s de tarjetas de cr�dito en Telecomunicaciones","Total de monto operado a trav�s de tarjetas en Transporte A�reo","Monto operado a trav�s de tarjetas de d�bito en Transporte A�reo","Monto operado a trav�s de tarjetas de cr�dito en Transporte A�reo","Total de monto operado a trav�s de tarjetas en Transporte Terrestre de Pasajeros","Monto operado a trav�s de tarjetas de d�bito en Transporte Terrestre de Pasajeros","Monto operado a trav�s de tarjetas de cr�dito en Transporte Terrestre de Pasajeros","Total de monto operado a trav�s de tarjetas en Ventas al detalle (Retail)","Monto operado a trav�s de tarjetas de d�bito en Ventas al detalle (Retail)","Monto operado a trav�s de tarjetas de cr�dito en Ventas al detalle (Retail)"
08/04/2022,10468022182,6105092130,4362930052,64717849,15932897,48784952,566438458,288944287,277494171,292848274,51633427,241214847,53194834,27670824,25524010,196874952,107032052,89842900,102299957,67706938,34593018,183763140,76545905,107217236,451001776,191528110,259473666,1613644,750796,862848,236092524,151518770,84573754,934580977,609965961,324615016,267633212,159531173,108102039,2006790195,1403586697,603203498,1391479,458079,933400,89222248,46279989,42942259,126138934,54512374,71626560,305934243,220538987,85395256,145793758,77310025,68483733,1674081,1112745,561336,1103294756,637432797,465861958,34112414,6468941,27643473,376143710,242104740,134038970,15640714,5285215,10355499,384841342,225169320,159672022,32685655,18292737,14392918,1115912,763671,352241,203934188,119212230,84721958,523927087,183827337,340099750,160145886,107810554,52335332,1604175982,1006164549,598011433
09/04/2022,10655519718,6527651768,4127867950,65570857,15642483,49928374,569649990,304404079,265245911,252118639,45473301,206645339,57623958,30432902,27191056,199795711,104961376,94834335,124060210,82533176,41527033,167566094,67300950,100265144,354920947,190321168,164599779,1375151,615577,759573,236021055,154642111,81378943,953811238,640325533,313485705,243493712,143031026,100462686,2219185132,1604142138,615042994,1306494,455869,850625,94215279,47592842,46622437,145148119,64137440,81010679,340287431,252939144,87348287,141476764,76042299,65434465,1902898,1325561,577337,1067627378,646836778,420790600,30320109,5294004,25026105,334436723,217913187,116523536,16215844,5483850,10731994,531500663,314719261,216781402,47245829,26700172,20545657,1157750,724749,433001,178823968,106585411,72238557,354412876,131224495,223188382,167296534,114694859,52601675,1756952365,1131156027,625796338
10/04/2022,9652534888,6025051679,3627483209,44572890,12035093,32537797,543929740,290153842,253775898,42690857,12067247,30623610,38070439,20053466,18016972,92984698,50217421,42767277,138911818,90742421,48169397,45495265,17908561,27586704,331847791,182557838,149289954,922536,426886,495650,220927463,145754003,75173460,834260160,557279524,276980636,85156969,54118144,31038825,2576217994,1805752954,770465040,133838,58098,75740,78825282,40210476,38614806,159862827,71013976,88848850,335472283,248555680,86916603,92923496,48770118,44153378,1748644,1105171,643473,859552778,509334845,350217933,21437408,3662226,17775181,246269301,158421122,87848178,14326343,4817060,9509282,641387173,374740445,266646728,24988744,13425537,11563207,1060100,654328,405771,148666604,80290864,68375740,200213654,73977918,126235735,146032726,99747752,46284974,1683645069,1057198661,626446408
11/04/2022,8845458640,5376335249,3469123390,44342222,10246888,34095333,479464986,253434981,226030005,83022964,16013494,67009470,12236453,6076054,6160399,91281623,38605208,52676414,125898318,81955212,43943106,55452411,20231686,35220725,326825782,173815899,153009883,907401,446775,460626,194209651,128098573,66111078,765619274,500352189,265267085,102941627,62746945,40194682,2575477422,1754703279,820774143,431540,89286,342254,69555829,35027220,34528609,152559941,67283424,85276518,291445088,214397250,77047838,76415029,41142862,35272167,1547115,974375,572740,838963587,471785878,367177709,30555343,6667438,23887905,206226936,135197126,71029809,13079238,4555273,8523966,529208093,307970564,221237528,13905373,7764383,6140990,809096,518444,290652,139598554,75707283,63891271,169420706,64214661,105206045,125495824,84842132,40653691,1328561216,811470467,517090748
12/04/2022,10375207165,6066399683,4308807482,71854087,18850036,53004051,499551278,250481517,249069761,338738145,59262173,279475972,62660906,34223739,28437167,144558662,60517625,84041038,96744876,62930263,33814613,61808934,21079907,40729027,362717272,172249096,190468176,1112246,589356,522890,282284220,181202511,101081709,880827810,572842249,307985561,291761450,164430875,127330575,2394390497,1660372976,734017521,611713,149503,462210,95048773,47452133,47596640,158009931,69581798,88428133,304949006,215407189,89541817,152950550,82173156,70777394,1506388,952117,554271,1112332614,637603370,474729244,50026609,8386386,41640223,404750301,262581957,142168343,15748118,5295044,10453074,306979244,183216642,123762603,22817864,13033278,9784585,977330,633104,344227,294805772,114504351,180301421,192395240,67488518,124906722,121634065,83278061,38356003,1650653262,1015630752,635022510
13/04/2022,10418208145,6189904461,4228303684,72627135,18021503,54605631,560883998,286206045,274677953,328058127,61124070,266934057,54995800,28932148,26063652,84597003,47931847,36665156,102238731,68697626,33541105,34317373,15413973,18903400,372531716,193073155,179458561,1067613,584117,483497,247360107,159333007,88027099,917031936,598265295,318766641,270346652,155167024,115179628,2313258462,1599388161,713870301,404786,165434,239352,91837895,48652255,43185640,154702416,68680669,86021746,330512209,236707482,93804727,147678829,79002733,68676096,1684702,1055390,629313,1122432245,663947017,458485229,34692765,6928659,27764106,416689849,269300426,147389423,15995294,5615678,10379616,366722390,220293435,146428955,26557030,15305086,11251944,1027664,703070,324593,286631328,122906980,163724348,228741063,78213716,150527347,132141250,91139102,41002148,1700441775,1049149357,651292418
14/04/2022,11404839043,7199717031,4205122012,67807724,17729200,50078523,636388933,319527256,316861677,331176333,59709837,271466496,65515680,31331278,34184401,99526811,58866709,40660101,120252879,83765692,36487186,31473551,15199072,16274479,386757725,230011964,156745761,1109124,576823,532301,268385244,184228964,84156280,953761569,646822342,306939227,271313059,145387631,125925428,2719006061,1999572209,719433852,213167,119709,93458,89784163,45660250,44123914,199986775,92395246,107591528,377501897,280774070,96727827,121445660,65371277,56074383,1967605,1261007,706598,1252564230,832070619,420493611,37057884,8119465,28938419,368275295,240300716,127974579,18827330,7053340,11773990,471847552,290786475,181061077,25655436,14914916,10740520,1149259,806537,342721,252135700,143030280,109105421,243544572,85993623,157550949,139741112,98950990,40790122,1850666715,1199379532,651287183
15/04/2022,9773490266,6416398357,3357091909,51692152,15070792,36621359,513469742,281681338,231788404,58291808,16749444,41542364,8538083,4495849,4042234,66508572,40559744,25948829,124637145,85695962,38941183,17733714,7985261,9748453,373768020,219315348,154452672,1095919,557200,538720,218861932,154446262,64415670,828943767,571221591,257722176,94541666,61306247,33235419,2952641597,2149337352,803304245,84034,40105,43929,70196683,36392738,33803945,240816610,115057146,125759464,332574855,252407515,80167340,57987801,32565411,25422390,2496979,1666099,830879,928293561,602838879,325454683,34543754,6901289,27642465,192115862,128400200,63715663,13660794,4652720,9008074,575249723,347732139,227517585,15792861,9414858,6378002,725874,508345,217529,157162367,104474568,52687799,215036009,80505332,134530677,130178861,93697042,36481818,1495849522,990721582,505127941
16/04/2022,8289149531,5321050882,2968098649,44337889,12225067,32112822,469246265,264655059,204591206,33120730,9305129,23815601,5088928,1989302,3099626,59847532,34845268,25002264,119824338,80833950,38990387,14605644,6540337,8065307,324021528,189918141,134103387,1103348,545387,557961,168908051,118980963,49927089,653095846,446118133,206977713,65451787,41792694,23659093,2581754958,1839461127,742293832,30688,18438,12250,52253195,27342552,24910643,197418390,93218100,104200290,288979382,221235468,67743914,34895528,19921464,14974064,2292515,1571760,720754,780016650,502390947,277625703,21687202,3285865,18401337,73788919,48103906,25685014,9485242,3094187,6391055,613781571,365675482,248106089,9527697,5762975,3764722,688319,442679,245640,242067231,80807789,161259442,157258823,60913753,96345069,115016791,82241244,32775547,1149554544,757813716,391740828
17/04/2022,8022021271,5123469145,2898552126,38347774,9918218,28429557,447443158,249956338,197486819,24415950,6717181,17698769,5963845,2898126,3065719,34293985,19750593,14543392,130144398,85838947,44305450,9006821,3677782,5329039,293437978,168369184,125068793,1209871,567394,642476,169487139,116789946,52697193,684247056,457096356,227150700,55534494,35990531,19543964,2406514605,1678576164,727938442,25874,18548,7326,48286258,24834420,23451838,170877602,77398430,93479172,311749311,234197930,77551380,33717172,18431455,15285717,1998826,1194957,803868,686045135,408083274,277961862,10118439,1977091,8141348,101379694,66155331,35224363,11848810,3627310,8221500,634079996,373555980,260524015,10409613,6098215,4311398,658032,422614,235418,137320677,79083316,58237361,132126836,51132076,80994760,122247311,86599372,35647938,1309084613,854512064,454572548
18/04/2022,7009964001,4264177188,2745786813,34501579,8478003,26023577,347973928,176848626,171125302,108284618,17968767,90315852,10188874,5032067,5156807,55746863,30091355,25655508,92510982,59035972,33475010,21485118,9115745,12369373,253313330,129411340,123901990,1127043,516266,610777,161694878,108602217,53092661,607057903,382906404,224151499,94624266,57777877,36846390,2149723063,1455062239,694660823,253494,85969,167525,41589038,20904165,20684873,129258653,56989598,72269055,221399123,163310592,58088531,60812711,34170078,26642634,1332588,760513,572075,630658811,362759118,267899693,27962127,6803098,21159029,175078027,112070770,63007257,13406259,4271448,9134811,364394186,210134419,154259767,9550098,5300836,4249263,732849,537196,195653,113693140,63671516,50021624,97365194,33186030,64179164,94130615,63215512,30915103,1090114642,685159453,404955189
19/04/2022,10418622997,6061482238,4357140759,68442021,17168374,51273647,488122010,242012165,246109846,481023869,60745077,420278792,80512858,42828689,37684170,175382755,100323957,75058798,84784619,56457609,28327010,45414360,19050691,26363669,359002122,173148362,185853760,1637584,780413,857171,276397678,178136469,98261209,879760896,571465432,308295464,343153738,178602225,164551513,2309357953,1634661429,674696524,384204,162237,221968,82964993,42391659,40573335,179269177,79531314,99737863,291247779,207724940,83522839,147580746,77789622,69791123,2009093,1180408,828685,1146747314,647973706,498773609,47542392,8055841,39486551,398156586,256255068,141901519,20248900,6755406,13493494,274447990,165536806,108911184,26520609,15014098,11506511,919427,624515,294911,265476685,115748582,149728103,185469828,63884761,121585068,141526091,98421917,43104174,1615118720,999050470,616068250
20/04/2022,9709873773,5668948227,4040925546,69136955,17116321,52020634,524842946,259451517,265391428,292597634,51318901,241278734,57765286,28932563,28832723,98038378,54344630,43693748,86856087,57145648,29710439,40161248,16599360,23561888,344056542,171300339,172756203,1409734,708660,701073,238734379,151425733,87308646,854909321,556381713,298527608,278063696,161117788,116945909,2209706939,1488676035,721030904,275889,107630,168259,85407612,41623179,43784433,151011438,68693017,82318420,275300309,191436951,83863358,145996334,77107625,68888710,2857617,1647974,1209643,1090822191,606064755,484757436,33057065,5959040,27098025,398385469,255021092,143364377,14572250,4913582,9658668,292770125,172708774,120061350,23740799,13316222,10424577,1120986,698120,422866,182945439,98191374,84754066,232218725,78700277,153518447,109508734,75956449,33552285,1573603645,962282958,611320688
21/04/2022,9705559678,5628991568,4076568110,69350583,15618249,53732334,532017075,263584583,268432491,290300720,51852311,238448410,49867468,23523430,26344038,89908853,50023524,39885329,93820834,62104016,31716819,40179044,14635399,25543645,306347069,158770464,147576605,1432357,697970,734387,232312693,148520689,83792004,865698697,566978156,298720541,268664810,159019874,109644936,2047518516,1386918165,660600351,239303,87446,151857,82837888,43366466,39471422,152595414,69522386,83073028,276985774,193882869,83102905,147668690,78526401,69142288,2978624,1633390,1345234,1078632798,588657415,489975383,33741131,5836467,27904663,407577291,260397711,147179579,14643092,4999615,9643478,350977727,204403137,146574590,25011927,13891688,11120239,1090732,678330,412402,255934403,107385961,148548442,259318241,89149194,170169047,114297294,78921395,35375899,1613610630,985404866,628205764
22/04/2022,9804081071,5763438584,4040642487,61252107,13291590,47960517,553606534,277256863,276349670,282320780,51132846,231187933,49919513,25207964,24711549,81090656,45604380,35486276,104298926,68855353,35443574,32006748,13619796,18386952,387794501,193101857,194692644,1554083,752092,801991,208000066,135168496,72831570,898010202,591322115,306688087,269124462,151618068,117506394,2032592956,1386743379,645849577,239393,115934,123459,82613647,42071052,40542595,158983848,73898607,85085241,300919937,215626453,85293484,141801031,74210413,67590618,3251927,1842573,1409354,1051215265,583636501,467578764,33693870,6272088,27421783,386335123,246671943,139663180,14637906,5003448,9634458,415556311,241899898,173656413,26963287,15028341,11934947,1106234,689594,416640,183926428,99690135,84236293,250016310,85204989,164811322,126610022,86964680,39645342,1664638998,1030937138,633701860
23/04/2022,9961980723,5977558294,3984422428,53596640,12598431,40998209,563928795,292829906,271098889,238915663,44983159,193932504,51405127,26090840,25314287,75445336,43276161,32169175,123551628,80975989,42575640,23422478,10708087,12714390,340209017,166459433,173749584,1527168,749774,777394,236947431,151337625,85609806,906435989,602405408,304030581,212688606,131226656,81461950,2173075813,1523612222,649463591,147185,64866,82319,80471842,40697045,39774797,161355767,70522391,90833376,327730186,237679391,90050795,132868357,69642351,63226006,4373600,2776429,1597171,953175458,543033331,410142128,27785347,4732581,23052766,337348722,215387053,121961668,13758413,4539238,9219175,542418067,314241123,228176944,31012092,17204046,13808046,1251796,800226,451570,227868921,93882888,133986033,233923418,78715012,155208406,138920404,94865316,44055088,1746421456,1101521318,644900138
24/04/2022,9137465471,5566320429,3571145042,34542108,9184814,25357294,530580079,273025332,257554747,61873818,11433539,50440279,36855436,18954610,17900827,37029243,21830276,15198968,138084249,88648700,49435550,13577347,6174840,7402507,281977606,150911612,131065994,1239454,568056,671398,200689157,129974598,70714559,816586287,538430695,278155592,76393720,48003726,28389993,2421318237,1644259307,777058931,23964,13949,10015,67220051,34896631,32323420,135230169,60313611,74916558,328807553,240856540,87951013,87516275,45582100,41934175,1230119,718855,511264,763467446,425026172,338441274,17928352,2731857,15196495,243787561,153841903,89945659,10738920,3565209,7173710,657220698,375770681,281450016,25718353,13480324,12238029,1108900,656084,452815,164702960,76441247,88261713,185492532,67738601,117753931,139620178,94852508,44767671,1656904698,1028434054,628470643
25/04/2022,8527004282,5109650453,3417353829,36857258,8056486,28800772,479096352,240135899,238960454,82666075,15414095,67251981,12064693,6291101,5773592,53589647,28903130,24686517,122674540,78059965,44614575,52463147,24299303,28163844,276296777,142229687,134067091,1323615,626875,696740,162934991,108468839,54466152,802694663,510129682,292564982,93655801,56638732,37017069,2586727566,1738006769,848720797,192554,80465,112089,61414716,31417746,29996971,115585635,50775483,64810152,287602198,207903590,79698608,72979284,37649153,35330131,1207584,672589,534994,770790526,401680459,369110068,31410264,6831350,24578913,189953253,122251965,67701288,11134649,3514171,7620478,511583585,290119982,221463603,13976669,7660849,6315820,887385,565161,322224,139084417,75731725,63352692,156153288,57357474,98795814,124578595,85469155,39109439,1275424552,772708573,502715979
26/04/2022,9573254612,5437591586,4135663026,57619469,12434543,45184926,480186894,225321920,254864974,353965960,52876953,301089006,54686124,27100818,27585306,127499347,67840477,59658869,76968631,49663788,27304844,110016081,49967977,60048105,278516642,132340431,146176211,1491014,727644,763369,282917397,172579417,110337980,904353070,580695007,323658063,279591619,158688348,120903271,2175249061,1462646083,712602978,779062,380938,398124,83066957,43282411,39784546,119924086,50310021,69614065,275938749,188995890,86942860,142871776,71996455,70875322,1375569,762599,612970,1061468729,567116899,494351829,48888708,7837752,41050956,376048009,239651551,136396458,13394374,4278041,9116333,237125487,138353597,98771890,19011330,10275069,8736261,950917,616518,334399,240610079,103210223,137399856,196744713,64786776,131957937,108359849,73739220,34620629,1463634911,879114222,584520689
27/04/2022,9188691469,5185765386,4002926083,58345331,13226389,45118942,505424554,236311380,269113174,312011344,51718183,260293161,47701216,23197535,24503680,114659953,60906957,53752997,81429847,52282253,29147594,86054001,39230908,46823093,304608149,132520833,172087316,1295537,653340,642198,225277510,137959391,87318119,876134085,564258152,311875933,265784651,146819042,118965609,1968136595,1300656004,667480591,558751,301737,257014,84542389,42378776,42163613,109966975,46916417,63050558,262735099,175709181,87025918,140084882,70965100,69119783,1052117,603797,448321,1029587137,553675153,475911984,29580860,5420569,24160291,377015022,238843140,138171882,14107826,4777117,9330710,264451039,150377552,114073487,21123282,11383416,9739866,1020359,643684,376675,194165556,97963478,96202078,238066679,76395481,161671198,108944736,72993625,35951111,1464825986,876676796,588149190
28/04/2022,9308899830,5319943684,3988956146,61625537,14849253,46776284,530920848,259365715,271555133,301103165,54060953,247042212,48195874,23471610,24724264,126523709,72337008,54186701,91462758,59540815,31921943,87022827,39827304,47195523,328063640,142794727,185268913,1351172,631119,720053,219118051,136675786,82442265,908898471,598521052,310377420,277895320,156680405,121214915,1685932461,1142809875,543122586,525547,272224,253323,87911373,44650316,43261057,117508190,52166184,65342006,277093197,189664369,87428828,141996727,73032994,68963732,622384,362894,259490,1064037776,599230832,464806943,31111848,6127733,24984115,378472804,241717119,136755685,12672711,4398725,8273987,314286466,179807238,134479228,23714382,12477551,11236830,1117708,741206,376502,255755768,114830280,140925488,264392139,85151534,179240605,117176786,77387904,39788882,1552390191,936358960,616031231
29/04/2022,10604946479,6305827256,4299119223,65704077,15752871,49951205,682065213,303231740,378833473,346901264,64972443,281928821,54608367,28492433,26115934,156745530,94712840,62032690,112488793,75817332,36671461,97975154,45208639,52766516,331894449,177745023,154149426,1539742,713734,826008,203075029,133908587,69166441,1001905928,665569846,336336082,295090724,175565744,119524980,2202071723,1544764301,657307422,515351,263357,251994,85821140,42193226,43627914,133804294,57417824,76386470,328729602,239088141,89641461,143254499,72928372,70326127,544205,387662,156543,1154236741,693947610,460289131,33792367,6515243,27277124,379267953,245672779,133595174,14908188,4971936,9936252,406644976,239400713,167244264,26620353,14819496,11800857,1223052,825866,397186,283410491,142514479,140896011,258456608,86865746,171590862,130877752,88641020,42236732,1670772916,1042918253,627854663
30/04/2022,12141168399,7636539145,4504629254,58711436,14378730,44332706,639750813,346378194,293372620,369188137,67572737,301615400,58066900,32918456,25148445,177628772,111012789,66615983,149980229,103496933,46483296,75688873,37582222,38106651,394997341,215232570,179764771,1455704,706181,749523,268566387,183509115,85057272,1037239052,711053954,326185098,303212213,187516240,115695973,2942586340,2120762442,821823899,371139,189832,181307,82936769,42974058,39962710,162848356,71307172,91541185,388563498,291695703,96867794,130677984,72227507,58450477,523604,362626,160978,1305662296,840104816,465557480,31742305,5519626,26222679,350829205,229093554,121735651,16571736,6040689,10531047,591533701,360110031,231423670,31170041,17847464,13322577,1224006,793099,430907,249518709,138884911,110633799,235824073,79892278,155931795,152036697,105278395,46758302,1932062083,1242096822,689965261
01/05/2022,11563809165,7478876960,4084932204,45121302,11339076,33782226,619568962,336658553,282910408,62060094,18073579,43986515,42968036,25809930,17158106,105675401,67241290,38434110,187041127,127890381,59150746,34095339,16056705,18038634,414264451,230650686,183613764,1100434,530441,569993,227765867,160852931,66912936,910720439,621569241,289151198,127409157,82088880,45320277,3468673170,2489984736,978688434,84103,57121,26982,67233924,33953109,33280815,139101326,65245892,73855434,398970400,302780351,96190050,87852960,48145353,39707607,761501,454538,306963,1112075218,681271441,430803778,19567886,3109484,16458402,247255993,161019353,86236640,12345822,4238473,8107349,754040419,455953564,298086854,25712097,14701534,11010564,1105778,717711,388067,212808233,119327429,93480804,191965991,70184207,121781784,154764032,107046278,47717754,1891699702,1221924695,669775008
02/05/2022,10810777285,6753219856,4057557429,47835974,9611652,38224323,557708062,297924952,259783110,93625845,20737144,72888701,14196925,7081496,7115429,119166181,67124499,52041682,142798390,96607278,46191112,82039887,39392694,42647193,482728635,209774647,272953988,1362454,674338,688116,212820632,149197251,63623382,831888828,542026776,289862052,115431967,74956552,40475415,3700794405,2571091129,1129703276,677918,336778,341140,66557344,34894688,31662656,120023064,53220567,66802496,354074017,266370484,87703533,71590228,39200166,32390061,704129,392513,311616,1059696747,619838359,439858388,27681104,6143121,21537983,187217462,123325697,63891765,10517059,3803256,6713803,565631560,338240967,227390593,13570796,8028263,5542533,889577,601374,288203,175196607,112632589,62564018,179841649,65629651,114211998,135559824,95525612,40034212,1438950014,898835362,540114652
03/05/2022,11359254594,6775512998,4583741595,64865137,16072362,48792775,537118165,266690196,270427969,381257956,62628971,318628985,67348217,35795212,31553005,332380467,184781378,147599090,82227931,55468466,26759465,164905256,81815493,83089762,541275455,213442608,327832847,1654709,866697,788012,298106261,198319614,99786647,916428829,601083325,315345503,298461096,180122251,118338845,2772791171,2010026482,762764690,1472169,625253,846915,86113758,41652951,44460807,129536988,53394477,76142511,325513241,233094342,92418899,147076573,78398763,68677810,609086,328542,280545,1285795950,745463042,540332909,44901507,7390603,37510903,368722534,240837709,127884825,15262729,4678112,10584617,250819424,152432567,98386856,25778120,14635354,11142766,1119629,689435,430194,300002915,150501412,149501503,216482801,71798679,144684122,123233229,85492044,37741184,1577993290,986986655,591006634
04/05/2022,10178513439,6079022081,4099491358,72929161,16337175,56591986,535326936,268753129,266573807,284402145,51773589,232628557,52231114,27872951,24358163,281235348,158032622,123202725,81239356,53814005,27425351,149953805,72989899,76963906,503164734,256033019,247131715,1378320,662394,715927,247824593,161029606,86794987,860638718,564812358,295826360,263572706,161113348,102459358,2285432237,1622921269,662510968,1514821,600661,914160,84403307,43991075,40412232,112128353,47641191,64487162,282547064,199474874,83072190,141487072,73877442,67609630,587462,299883,287579,1153295010,662075293,491219718,30831455,5772093,25059362,353918271,229421960,124496310,10996859,3545160,7451698,276059791,162021455,114038336,25523093,14441869,11081224,1147047,725625,421422,221355731,126806722,94549009,257600482,86509307,171091175,115487979,78966747,36521233,1490300470,926705361,563595109
05/05/2022,10054180908,5942347733,4111833175,64654098,15027528,49626571,558036238,281942844,276093393,239629088,50310823,189318265,52754226,27926563,24827664,248429213,136271796,112157417,92623892,61006440,31617452,136799068,60485461,76313607,492813113,249881136,242931976,1505817,703380,802437,236540813,152858115,83682698,866348235,571169871,295178364,250393237,150278472,100114765,2018725376,1404395113,614330262,1420349,570905,849444,86527352,42109021,44418331,125342151,52926354,72415797,283435573,199355520,84080053,146925357,77803451,69121906,611087,335982,275105,1188331394,681827591,506503803,31707979,5659371,26048608,369818371,236602649,133215722,13247701,4639011,8608691,343251704,199191825,144059879,28809932,16647322,12162610,1185267,727005,458262,208202595,120146018,88056577,277636298,95074500,182561797,120683238,80470737,40212501,1567792145,966002929,601789217
06/05/2022,10829483655,6395832699,4433650957,67467613,15149711,52317902,599154003,302987984,296166019,256196034,48487815,207708219,50260670,25753708,24506962,227893190,128515074,99378116,107890112,71409466,36480646,127013937,49719064,77294874,482644229,223047787,259596442,1618519,756763,861755,238534999,154262097,84272902,921655737,605437984,316217752,215900352,130979798,84920554,2273038531,1579106991,693931540,1061512,411466,650046,90593143,43633169,46959973,150747891,63807615,86940276,321161941,230896522,90265420,149413717,79030580,70383137,659122,418224,240898,1252910667,745860712,507049955,32050468,5829595,26220873,373401496,243044475,130357020,18806415,6294429,12511985,426682778,246524704,180158074,33331686,18416113,14915573,1279732,832878,446854,237249391,118755032,118494359,281586818,88396144,193190674,151693752,101279644,50414107,1737585200,1066787153,670798047
